bill_id,customer_name,city,state,product_category,quantity,total_amount,cost_amount,profit_amount,margin_pct,payment_method,store_type,visit_date
1267,Gaurav Verma,Panchkula,Haryana,Stationery,5,510,432,78,0.152,Credit Card,Local Store,12-03-2025
1616,Sneha Nair,Visakhapatnam,Andhra Pradesh,Stationery,3,218,169,49,0.227,UPI,Local Store,22-02-2025
1131,Sneha Singh,Sangli,Maharashtra,Stationery,5,195,166,29,0.151,UPI,Mall Store,31-01-2025
1866,Pooja Joshi,Vadodara,Gujarat,Electronics,2,13290,12160,1130,0.085,UPI,Supermarket,15-01-2025
2454,Arjun Iyer,Satara,Maharashtra,Grocery,8,790,678,112,0.142,Credit Card,Local Store,18-02-2025
2363,Anjali Chopra,Faridabad,Haryana,Clothing,4,3740,2700,1040,0.278,Credit Card,Local Store,20-03-2025
2396,Rajesh Singh,Chennai,Tamil Nadu,Grocery,3,188,167,21,0.113,Cash,Supermarket,02-03-2025
1490,Rekha Agarwal,Ratlam,Madhya Pradesh,Clothing,4,4660,3243,1417,0.304,UPI,Mall Store,20-01-2025
1607,Rahul Patel,Nashik,Maharashtra,Clothing,4,2670,1789,881,0.33,Debit Card,Supermarket,03-01-2025
2218,Ritu Yadav,Gorakhpur,Uttar Pradesh,Grocery,10,640,573,67,0.105,Credit Card,Mall Store,02-01-2025
2165,Manish Gupta,Rohtak,Haryana,Grocery,6,452,395,57,0.126,Cash,Local Store,05-01-2025
1417,Gaurav Malhotra,Nashik,Maharashtra,Clothing,6,8190,5684,2506,0.306,UPI,Local Store,15-03-2025
1153,Sanjay Nair,Panchkula,Haryana,Electronics,2,11240,10082,1158,0.103,Credit Card,Supermarket,23-02-2025
1890,Deepika Patel,Ludhiana,Punjab,Electronics,2,23760,21265,2495,0.105,Debit Card,Supermarket,21-01-2025
1850,Alok Gupta,Agra,Uttar Pradesh,Stationery,7,416,340,76,0.182,Credit Card,Mall Store,08-01-2025
1280,Swati Patel,Nagpur,Maharashtra,Grocery,6,325,278,47,0.145,Credit Card,Mall Store,19-02-2025
2035,Vikram Malhotra,Faridabad,Haryana,Clothing,3,2270,1521,749,0.33,Cash,Local Store,15-03-2025
1270,Rekha Kumar,Surat,Gujarat,Stationery,3,218,174,44,0.202,Cash,Local Store,10-01-2025
1097,Rahul Pillai,Kolhapur,Maharashtra,Electronics,1,9040,8217,823,0.091,Cash,Local Store,21-03-2025
1211,Meera Agarwal,Jodhpur,Rajasthan,Grocery,3,206,181,25,0.123,Credit Card,Local Store,19-02-2025
1570,Arjun Mehta,Kochi,Kerala,Grocery,6,328,295,33,0.101,Cash,Mall Store,06-01-2025
2461,Anita Verma,Agra,Uttar Pradesh,Grocery,10,580,501,79,0.137,UPI,Local Store,10-03-2025
1872,Manoj Bansal,Meerut,Uttar Pradesh,Electronics,1,5210,4715,495,0.095,Credit Card,Supermarket,29-03-2025
1533,Simran Iyer,Kolkata,West Bengal,Clothing,2,1760,1165,595,0.338,Credit Card,Local Store,28-03-2025
2458,Vishal Patel,Chandigarh,Chandigarh,Electronics,1,9330,8229,1101,0.118,Credit Card,Mall Store,08-01-2025
2357,Payal Reddy,Pune,Maharashtra,Grocery,10,520,446,74,0.142,UPI,Local Store,14-03-2025
2100,Naveen Chopra,Jodhpur,Rajasthan,Grocery,3,196,173,23,0.115,Cash,Supermarket,01-01-2025
1713,Vikram Agarwal,Hyderabad,Telangana,Grocery,4,207,173,34,0.165,Credit Card,Supermarket,14-01-2025
1078,Divya Bansal,Bilaspur,Chhattisgarh,Electronics,2,13910,12241,1669,0.12,Cash,Supermarket,12-03-2025
1264,Rahul Yadav,Noida,Uttar Pradesh,Stationery,4,198,153,45,0.225,Cash,Local Store,03-03-2025
1072,Divya Agarwal,Rajkot,Gujarat,Grocery,5,415,349,66,0.159,Cash,Supermarket,25-03-2025
1150,Rekha Rao,Sangli,Maharashtra,Grocery,6,387,336,51,0.132,,Supermarket,18-03-2025
1470,Amit Chopra,Chandigarh,Chandigarh,Electronics,1,5980,5561,419,0.07,Credit Card,Supermarket,02-02-2025
1565,Pooja Gupta,Lucknow,Uttar Pradesh,Grocery,9,700,626,74,0.106,Debit Card,Supermarket,02-03-2025
1462,Manish Nair,Rajkot,Gujarat,Grocery,8,484,414,70,0.145,Cash,Mall Store,16-03-2025
2278,Vishal Joshi,Solapur,Maharashtra,Clothing,6,6110,4246,1864,0.305,Debit Card,Mall Store,15-01-2025
1897,Kiran Malhotra,Kochi,Kerala,Electronics,2,14830,13169,1661,0.112,,Mall Store,16-03-2025
2394,Meera Patel,Ludhiana,Punjab,Clothing,4,3760,2884,876,0.233,UPI,Supermarket,03-02-2025
2346,Suman Patel,Satara,Maharashtra,Grocery,6,226,197,29,0.129,Cash,Local Store,26-01-2025
1696,Manoj Verma,Mumbai,Maharashtra,Clothing,2,1610,1061,549,0.341,UPI,Local Store,26-03-2025
2176,Naveen Iyer,Visakhapatnam,Andhra Pradesh,Electronics,2,14040,13099,941,0.067,UPI,Mall Store,23-01-2025
1929,Harsh Kapoor,Udaipur,Rajasthan,Grocery,5,417,350,67,0.16,Credit Card,Supermarket,17-01-2025
2327,Vikram Iyer,Faridabad,Haryana,Grocery,7,321,282,39,0.122,UPI,Supermarket,26-02-2025
2215,Ashok Mehta,Gorakhpur,Uttar Pradesh,Grocery,5,278,237,41,0.147,Debit Card,Supermarket,16-01-2025
1587,Rajesh Saxena,Jodhpur,Rajasthan,Electronics,1,6390,5860,530,0.083,UPI,Local Store,12-03-2025
2373,Nisha Bansal,Varanasi,Uttar Pradesh,Grocery,4,158,139,19,0.119,UPI,Mall Store,20-02-2025
1244,Kavita Agarwal,Mangalore,Karnataka,Stationery,8,700,566,134,0.192,Cash,Local Store,12-03-2025
2112,Anjali Kumar,Gurgaon,Haryana,Grocery,6,380,333,47,0.123,Debit Card,Supermarket,23-03-2025
1752,Anita Singh,Mumbai,Maharashtra,Electronics,2,6540,5847,693,0.106,UPI,Local Store,28-02-2025
2443,Anjali Saxena,Visakhapatnam,Andhra Pradesh,Grocery,5,314,276,38,0.12,UPI,Supermarket,09-01-2025
2313,Neha Saxena,Rohtak,Haryana,Clothing,6,7900,5799,2101,0.266,Credit Card,Supermarket,04-02-2025
1649,Priya Nair,Nashik,Maharashtra,Clothing,3,2490,1778,712,0.286,UPI,Supermarket,19-02-2025
2191,Kavita Sharma,Chennai,Tamil Nadu,Stationery,4,288,242,46,0.161,UPI,Supermarket,18-03-2025
1596,Kavita Verma,Dehradun,Uttarakhand,Clothing,5,3730,2439,1291,0.346,UPI,Mall Store,18-03-2025
1314,Vivek Verma,Chandigarh,Chandigarh,Grocery,7,510,452,58,0.113,Cash,Mall Store,28-02-2025
1934,Manoj Nair,Pune,Maharashtra,Stationery,3,78,59,19,0.249,Credit Card,Local Store,29-01-2025
1156,Arjun Patel,Ludhiana,Punjab,Clothing,6,4110,2976,1134,0.276,Debit Card,Mall Store,14-02-2025
2381,Manish Singh,Ahmedabad,Gujarat,Electronics,1,10370,9312,1058,0.102,UPI,Local Store,23-01-2025
2406,Rohit Malhotra,Vadodara,Gujarat,Grocery,7,341,284,57,0.166,Credit Card,Mall Store,24-02-2025
2304,Rekha Gupta,Gurgaon,Haryana,Clothing,3,2020,1351,669,0.331,UPI,Supermarket,25-03-2025
2151,Gaurav Rao,Jaipur,Rajasthan,Electronics,1,4530,4254,276,0.061,Debit Card,Mall Store,18-02-2025
2000,Rohit Nair,Udaipur,Rajasthan,Clothing,4,4290,2801,1489,0.347,UPI,Mall Store,27-03-2025
2047,Rekha Joshi,Rajkot,Gujarat,Stationery,3,249,187,62,0.248,Cash,Supermarket,12-02-2025
2307,Sanjay Rao,Hisar,Haryana,Grocery,4,242,213,29,0.119,Cash,Mall Store,11-02-2025
2392,Kiran Agarwal,Visakhapatnam,Andhra Pradesh,Clothing,3,2090,1659,431,0.206,Credit Card,Mall Store,16-03-2025
1026,Manish Sharma,Pune,Maharashtra,Stationery,6,433,361,72,0.167,Debit Card,Mall Store,04-03-2025
1197,Simran Joshi,Gorakhpur,Uttar Pradesh,Stationery,10,520,432,88,0.17,Credit Card,Local Store,18-01-2025
2089,Sneha Pillai,Guwahati,Assam,Grocery,10,560,474,86,0.153,UPI,Supermarket,26-02-2025
1016,Manoj Gupta,Amritsar,Punjab,Clothing,6,4390,2884,1506,0.343,Credit Card,Local Store,09-03-2025
2322,Sanjay Iyer,Hisar,Haryana,Stationery,10,810,629,181,0.224,Credit Card,Supermarket,25-02-2025
1884,Nisha Chopra,Kota,Rajasthan,Stationery,8,730,552,178,0.244,UPI,Supermarket,26-02-2025
1622,Ritu Chopra,Solapur,Maharashtra,Clothing,6,6250,4312,1938,0.31,UPI,Mall Store,18-02-2025
2361,Sanjay Malhotra,Bhopal,Madhya Pradesh,Clothing,3,2690,1942,748,0.278,Credit Card,Supermarket,16-01-2025
2051,Payal Verma,Rajkot,Gujarat,Grocery,5,253,216,37,0.146,UPI,Mall Store,26-02-2025
2068,Kavita Pillai,Agra,Uttar Pradesh,Grocery,7,540,443,97,0.18,Cash,Mall Store,31-03-2025
1498,Kavita Bansal,Meerut,Uttar Pradesh,Grocery,10,570,502,68,0.119,UPI,Mall Store,03-02-2025
1793,Manish Sharma,Siliguri,West Bengal,Grocery,9,580,481,99,0.17,UPI,Mall Store,16-01-2025
1965,Sanjay Iyer,Pune,Maharashtra,Grocery,4,235,197,38,0.163,UPI,Supermarket,30-01-2025
1516,Vikram Gupta,Prayagraj,Uttar Pradesh,Clothing,4,4510,3432,1078,0.239,UPI,Mall Store,10-03-2025
2476,Vikram Patel,Jodhpur,Rajasthan,Grocery,10,700,578,122,0.175,Debit Card,Mall Store,17-03-2025
2412,Rahul Kumar,Varanasi,Uttar Pradesh,Grocery,9,620,524,96,0.155,Debit Card,Mall Store,02-01-2025
2096,Ritu Chopra,Noida,Uttar Pradesh,Electronics,1,7720,6933,787,0.102,UPI,Mall Store,06-03-2025
1543,Vikram Kumar,Lucknow,Uttar Pradesh,Grocery,7,476,410,66,0.138,Cash,Supermarket,22-03-2025
1457,Suman Chopra,Visakhapatnam,Andhra Pradesh,Clothing,6,5210,3558,1652,0.317,UPI,Mall Store,23-01-2025
1634,Sandeep Patel,Trivandrum,Kerala,Clothing,3,2320,1550,770,0.332,Credit Card,Mall Store,05-02-2025
1432,Kavita Yadav,Gorakhpur,Uttar Pradesh,Clothing,2,580,438,142,0.245,Credit Card,Supermarket,26-03-2025
1628,Preeti Kapoor,Rajkot,Gujarat,Stationery,10,670,563,107,0.159,Debit Card,Mall Store,11-02-2025
1729,Alok Verma,Chandigarh,Chandigarh,Grocery,10,520,449,71,0.137,UPI,Local Store,22-01-2025
2289,Rekha Iyer,Gurgaon,Haryana,Electronics,2,8280,7320,960,0.116,Cash,Supermarket,12-03-2025
1210,Rajesh Iyer,Solapur,Maharashtra,Grocery,8,940,807,133,0.141,Credit Card,Supermarket,14-01-2025
1317,Amit Agarwal,Rewa,Madhya Pradesh,Grocery,4,281,243,38,0.135,UPI,Local Store,16-01-2025
1514,Pooja Joshi,Trivandrum,Kerala,Stationery,9,467,385,82,0.176,Cash,Mall Store,01-01-2025
2338,Kiran Kumar,Nagpur,Maharashtra,Stationery,7,448,351,97,0.217,UPI,Local Store,04-03-2025
1830,Suresh Sharma,Mumbai,Maharashtra,Stationery,6,386,293,93,0.241,Cash,Supermarket,01-03-2025
1320,Vishal Singh,Bhopal,Madhya Pradesh,Stationery,9,610,462,148,0.242,UPI,Local Store,05-02-2025
2032,Ritu Iyer,Hisar,Haryana,Clothing,5,2000,1446,554,0.277,Debit Card,Supermarket,26-03-2025
2418,Priya Pillai,Chandigarh,Chandigarh,Grocery,8,510,442,68,0.133,Cash,Supermarket,27-02-2025
1142,Vivek Saxena,Nagpur,Maharashtra,Grocery,6,478,424,54,0.112,UPI,Supermarket,03-03-2025
2111,Vishal Agarwal,Ludhiana,Punjab,Clothing,6,5060,3851,1209,0.239,UPI,Supermarket,29-01-2025
1754,Alok Gupta,Guwahati,Assam,Electronics,2,23380,21510,1870,0.08,Debit Card,Mall Store,15-01-2025
2002,Anjali Joshi,Jodhpur,Rajasthan,Clothing,3,3530,2496,1034,0.293,Credit Card,Supermarket,08-01-2025
2240,Naveen Joshi,Indore,Madhya Pradesh,Stationery,10,1030,780,250,0.243,UPI,Mall Store,19-01-2025
1581,Rahul Yadav,Satara,Maharashtra,Electronics,1,9180,8372,808,0.088,Credit Card,Supermarket,23-03-2025
1563,Sneha Singh,Faridabad,Haryana,Grocery,10,730,615,115,0.158,UPI,Supermarket,30-01-2025
1399,Rahul Saxena,Kochi,Kerala,Electronics,2,15200,14182,1018,0.067,Credit Card,Supermarket,20-01-2025
1669,Swati Patel,Trivandrum,Kerala,Grocery,9,182,159,23,0.126,UPI,Mall Store,24-03-2025
1253,Anita Agarwal,Dehradun,Uttarakhand,Clothing,5,7680,5530,2150,0.28,UPI,Supermarket,30-01-2025
1908,Alok Rao,Noida,Uttar Pradesh,Clothing,6,6740,4482,2258,0.335,Credit Card,Mall Store,16-01-2025
1469,Manoj Joshi,Hisar,Haryana,Grocery,4,208,184,24,0.115,UPI,Mall Store,23-01-2025
1915,Ajay Sharma,Kota,Rajasthan,Clothing,2,1740,1322,418,0.24,UPI,Mall Store,17-03-2025
1358,Rohit Kapoor,Jaipur,Rajasthan,Grocery,5,278,240,38,0.136,Credit Card,Mall Store,10-02-2025
2279,Karan Sharma,Ahmedabad,Gujarat,Grocery,7,440,389,51,0.116,Credit Card,Supermarket,08-01-2025
2301,Harsh Sharma,Indore,Madhya Pradesh,Grocery,8,400,333,67,0.167,UPI,Mall Store,23-01-2025
2203,Nisha Kumar,Meerut,Uttar Pradesh,Grocery,6,371,314,57,0.153,UPI,Supermarket,17-02-2025
2306,Karan Mehta,Mumbai,Maharashtra,Clothing,4,2520,1812,708,0.281,UPI,Mall Store,06-01-2025
2415,Nisha Pillai,Siliguri,West Bengal,Electronics,1,5750,5353,397,0.069,Cash,Local Store,13-02-2025
1509,Preeti Saxena,Kochi,Kerala,Grocery,9,550,478,72,0.131,Credit Card,Supermarket,14-01-2025
1750,Kavita Kumar,Jodhpur,Rajasthan,Grocery,8,311,266,45,0.146,UPI,Supermarket,26-02-2025
1130,Suresh Nair,VADODARA,Gujarat,Grocery,3,157,138,19,0.122,Credit Card,Local Store,19-01-2025
1145,Sneha Mehta,Gorakhpur,Uttar Pradesh,Clothing,4,3910,2921,989,0.253,Credit Card,Local Store,24-01-2025
1961,Amit Yadav,Gurgaon,Haryana,Stationery,10,830,634,196,0.236,Credit Card,Supermarket,20-02-2025
1848,Divya Kapoor,Jaipur,Rajasthan,Clothing,3,4910,3908,1002,0.204,Cash,Local Store,28-02-2025
1716,Meera Gupta,Siliguri,West Bengal,Electronics,2,23720,21514,2206,0.093,Credit Card,Supermarket,26-02-2025
1906,Amit Agarwal,Mangalore,Karnataka,Grocery,4,243,202,41,0.169,Cash,Mall Store,04-01-2025
2097,Payal Gupta,Gurgaon,Haryana,Grocery,9,550,493,57,0.103,Credit Card,Local Store,25-01-2025
1236,Rekha Kumar,Mangalore,Karnataka,Stationery,7,580,442,138,0.238,Credit Card,Supermarket,02-01-2025
2062,Arjun Patel,Bilaspur,Chhattisgarh,Grocery,3,52,46,6,0.107,UPI,Mall Store,16-01-2025
